id,company_rating,company_location,total_fleet_count,iata_approved,company_loaction
23516,,Uzbekistan,1.0,t,na
29058,,Uzbekistan,1.0,t,na
22674,100%,,3.0,f,na
33523,100%,Venezuela,2.0,f,na
39138,,Ghana,1.0,f,na
36433,100%,,1.0,f,na
43137,,Svalbard & Jan Mayen Islands,1.0,t,na
42279,,Tonga,1.0,f,na
21940,,Turkmenistan,1.0,f,na
8402,,,1.0,f,na
6592,100%,Togo,1.0,f,na
31662,,Malta,1.0,f,na
7223,,,4.0,f,na
25105,100%,Uzbekistan,2.0,t,na
5263,92%,Sao Tome and Principe,1.0,t,na
47974,100%,Lebanon,2.0,f,na
23661,100%,,2.0,t,na
5771,98%,Vietnam,8.0,f,na
34864,,,1.0,t,na
12357,100%,Gambia,4.0,f,na
421,,Turkmenistan,1.0,f,na
2147,,,2.0,t,na
28283,90%,Ecuador,1.0,t,na
39243,,,1.0,f,na
3144,0%,Puerto Rico,1.0,f,na
750,,Gambia,2.0,t,na
21605,83%,Nicaragua,6.0,f,na
13396,100%,Uruguay,1.0,f,na
34550,100%,Maldives,1.0,t,na
23326,100%,,1.0,t,na
27302,,Micronesia,1.0,t,na
10138,,,1.0,f,na
5701,100%,Costa Rica,1.0,t,na
8674,,,1.0,f,na
33254,,Uganda,1.0,f,na
35540,88%,,2.0,f,na
15199,,Kiribati,1.0,t,na
22377,100%,Russian Federation,1.0,t,na
38260,,Russian Federation,1.0,t,na
22376,100%,Vanuatu,6.0,f,na
19501,,Uzbekistan,1.0,t,na
25079,100%,,1.0,f,na
15391,90%,Niger,2.0,t,na
37438,100%,Andorra,4.0,t,na
36703,,Monaco,1.0,t,na
8392,80%,,1.0,f,na
27592,100%,,1.0,f,na
34114,,Saint Helena,1.0,t,na
12210,100%,United Kingdom,2.0,f,na
47268,,Kiribati,1.0,t,na
12123,80%,Puerto Rico,8.0,t,na
35767,,Faroe Islands,1.0,t,na
22626,,,1.0,f,na
40190,,,1.0,f,na
20164,,,1.0,t,na
43812,,,1.0,f,na
8983,100%,Anguilla,7.0,f,na
23340,,,1.0,f,na
13691,,Russian Federation,1.0,f,na
16719,100%,Denmark,1.0,f,na
9968,100%,Indonesia,1.0,f,na
4628,,,1.0,t,na
3551,,Gambia,1.0,f,na
37092,,Pakistan,1.0,f,na
44145,100%,Rwanda,4.0,t,na
18860,100%,,4.0,t,na
25939,100%,Nauru,2.0,f,na
24191,,Malta,1.0,f,na
19144,100%,San Marino,1.0,f,na
26361,100%,Vanuatu,3.0,f,na
11792,100%,,3.0,f,na
35787,100%,Pakistan,1.0,t,na
31363,100%,Faroe Islands,1.0,t,na
45470,,Estonia,1.0,f,na
32059,,,1.0,f,na
2187,,Togo,1.0,f,na
23620,100%,,1.0,f,na
1617,100%,Russian Federation,2.0,f,na
49359,100%,Isle of Man,1.0,f,na
43010,,,2.0,f,na
26107,100%,Niue,3.0,f,na
15050,,Switzerland,1.0,f,na
15661,33%,Russian Federation,4.0,f,na
25944,100%,,1.0,t,na
48354,,,1.0,f,na
24458,,Rwanda,1.0,f,na
7952,,Andorra,1.0,f,na
41732,,Isle of Man,1.0,t,na
602,,Montserrat,1.0,f,na
8770,100%,El Salvador,3.0,f,na
42200,,Chile,1.0,t,na
18315,100%,Bosnia and Herzegovina,1.0,f,na
16456,100%,,1.0,t,na
48768,,,2.0,t,na
35206,100%,Marshall Islands,1.0,f,na
1637,,Uzbekistan,1.0,f,na
13054,,Uganda,1.0,t,na
22792,,,1.0,t,na
32122,100%,,1.0,t,na
37457,,Turkmenistan,1.0,f,na
19905,97%,Monaco,8.0,f,na
36822,100%,,3.0,f,na
28682,,Chile,1.0,f,na
43560,,Turks and Caicos Islands,1.0,f,na
5908,,,2.0,t,na
34032,,,1.0,f,na
2878,93%,Bosnia and Herzegovina,3.0,t,na
6142,100%,,1.0,t,na
8267,100%,Vietnam,1.0,f,na
46262,100%,Kenya,1.0,t,na
38413,,Bosnia and Herzegovina,1.0,f,na
14684,,,1.0,f,na
48420,,,1.0,t,na
4732,80%,Micronesia,2.0,t,na
27848,,,1.0,f,na
43529,100%,,3.0,t,na
2659,100%,,3.0,t,na
48405,,France,1.0,f,na
49528,0%,,1.0,f,na
8440,,,1.0,f,na
96,100%,Mexico,2.0,t,na
39423,100%,,6.0,t,na
7484,100%,Pakistan,1.0,t,na
5548,,,1.0,t,na
41579,100%,,1.0,f,na
30394,100%,Marshall Islands,1.0,f,na
6134,,,3.0,t,na
6376,,,1.0,f,na
5371,,,1.0,t,na
40454,,Zimbabwe,2.0,f,na
11900,,Uzbekistan,1.0,f,na
13057,100%,Ukraine,1.0,f,na
35933,75%,Isle of Man,1.0,t,na
44906,100%,,1.0,f,na
20469,33%,Guinea,1.0,t,na
5423,,Guernsey,1.0,f,na
47192,,Russian Federation,1.0,t,na
36366,,Lebanon,2.0,t,na
24448,100%,Venezuela,1.0,f,na
27495,,,1.0,f,na
4154,,French Guiana,2.0,t,na
11432,,,1.0,f,na
11676,,Slovakia (Slovak Republic),1.0,f,na
47099,,,1.0,t,na
36936,100%,,1.0,t,na
16709,100%,Isle of Man,1.0,f,na
30981,0%,,1.0,f,na
23624,,Holy See (Vatican City State),1.0,f,na
19933,,Guernsey,1.0,f,na
1652,88%,Greenland,2.0,f,na
27001,,Guernsey,1.0,f,na
30844,,Gibraltar,1.0,f,na
22731,100%,Nicaragua,1.0,f,na
33403,,Niue,1.0,f,na
15053,25%,Uzbekistan,1.0,t,na
25091,,Isle of Man,1.0,t,na
1822,100%,Anguilla,1.0,f,na
25046,100%,Maldives,14.0,f,na
11973,100%,Niue,7.0,t,na
37076,,Bouvet Island (Bouvetoya),1.0,f,na
42270,,Uzbekistan,1.0,f,na
30773,,Bahrain,1.0,t,na
5479,100%,,3.0,f,na
4127,,,1.0,f,na
49386,,,1.0,f,na
49629,,Isle of Man,1.0,f,na
48455,89%,Uzbekistan,20.0,t,na
7339,100%,Zimbabwe,1.0,f,na
35841,100%,Saint Helena,4.0,f,na
20605,,China,1.0,t,na
2243,100%,Tonga,1.0,f,na
44703,86%,,1.0,t,na
27981,100%,Cape Verde,1.0,f,na
38360,,Mauritania,2.0,f,na
42840,100%,Niger,1.0,f,na
36890,90%,Uzbekistan,1.0,t,na
26792,,Bouvet Island (Bouvetoya),1.0,t,na
11923,,Bouvet Island (Bouvetoya),1.0,f,na
13103,100%,Costa Rica,1.0,f,na
43428,73%,Faroe Islands,9.0,t,na
31110,,,1.0,f,na
20769,,,,,na
7051,0%,Malta,1.0,f,na
47340,,Maldives,1.0,t,na
47117,100%,Niue,1.0,t,na
20803,,,1.0,f,na
2816,,Togo,1.0,t,na
30905,100%,,1.0,f,na
17483,90%,Vanuatu,1.0,f,na
43583,,Zimbabwe,1.0,f,na
12488,,China,2.0,f,na
2707,,Montserrat,1.0,f,na
43294,100%,Isle of Man,1.0,f,na
29926,67%,Zimbabwe,7.0,t,na
33005,,,1.0,f,na
1726,93%,Isle of Man,9.0,t,na
29073,90%,Canada,1.0,t,na
23035,100%,,2.0,f,na
42119,100%,Djibouti,2.0,t,na
33434,,Gambia,1.0,f,na
12262,100%,Niue,2.0,f,na
6812,100%,Uzbekistan,1.0,t,na
14359,,,1.0,t,na
44169,97%,Portugal,39.0,f,na
42544,100%,,1.0,f,na
39635,,,1.0,t,na
36298,0%,Malta,1.0,t,na
34922,100%,Canada,1.0,f,na
33557,90%,Netherlands,2.0,t,na
14798,,Jersey,1.0,t,na
48340,,Turkmenistan,1.0,t,na
34621,,Svalbard & Jan Mayen Islands,1.0,t,na
16648,100%,France,1.0,t,na
41155,,,7.0,f,na
17259,100%,Guinea,2.0,f,na
48994,100%,Rwanda,1.0,f,na
35875,,,1.0,f,na
34126,100%,French Guiana,1.0,t,na
1042,,,1.0,t,na
29322,100%,Gambia,1.0,f,na
11174,,,1.0,f,na
24615,,,1.0,t,na
15359,,,2.0,t,na
45898,100%,Andorra,1.0,t,na
30341,,Ecuador,1.0,f,na
23071,,Venezuela,1.0,t,na
37054,,Sao Tome and Principe,1.0,t,na
18390,100%,Malta,1.0,t,na
11748,,,1.0,f,na
41816,50%,Micronesia,1.0,t,na
12441,,,1.0,f,na
8036,,,1.0,t,na
26048,,Mauritania,1.0,f,na
16455,,,1.0,t,na
11687,100%,Tanzania,2.0,f,na
27215,100%,Reunion,1.0,t,na
4534,,Malawi,1.0,t,na
12074,,Mauritania,1.0,f,na
7917,100%,,1.0,f,na
31782,,Costa Rica,2.0,f,na
30065,,Russian Federation,1.0,t,na
39128,,French Guiana,1.0,f,na
46561,100%,,1.0,t,na
39615,,Niue,2.0,f,na
47036,,Russian Federation,1.0,t,na
30111,,,1.0,f,na
41001,,,1.0,f,na
14766,100%,Rwanda,2.0,t,na
17612,100%,Peru,2.0,t,na
17348,,,1.0,f,na
49130,100%,Niue,1.0,t,na
22625,100%,Nicaragua,3.0,t,na
16541,0%,,1.0,f,na
34134,25%,,1.0,f,na
5587,100%,,1.0,f,na
3699,,Monaco,1.0,t,na
5642,100%,El Salvador,1.0,t,na
21277,100%,Isle of Man,1.0,t,na
18974,,,1.0,f,na
38401,100%,Guinea,1.0,f,na
40021,100%,,1.0,f,na
19166,100%,Brazil,2.0,t,na
12089,100%,Zimbabwe,1.0,t,na
46162,100%,Nicaragua,1.0,f,na
33418,,,1.0,f,na
48616,100%,El Salvador,2.0,t,na
7133,90%,,3.0,f,na
20265,100%,Malawi,3.0,f,na
35471,,Russian Federation,1.0,t,na
3626,,,1.0,f,na
41860,,Niue,1.0,f,na
10122,100%,,1.0,t,na
45961,100%,,1.0,f,na
35977,100%,Marshall Islands,1.0,f,na
44309,,Gambia,1.0,t,na
43935,100%,Puerto Rico,1.0,f,na
34959,,Maldives,2.0,t,na
33365,,Russian Federation,2.0,f,na
6655,100%,Niue,1.0,f,na
20445,,,1.0,f,na
21836,100%,Mauritania,3.0,f,na
11349,0%,Venezuela,1.0,f,na
13144,,,1.0,t,na
34723,100%,Peru,12.0,f,na
45997,0%,United Kingdom,1.0,f,na
34823,,Russian Federation,1.0,t,na
37770,100%,Anguilla,2.0,t,na
46427,81%,Sao Tome and Principe,4.0,t,na
29208,100%,Libyan Arab Jamahiriya,1.0,f,na
48277,100%,Rwanda,4.0,f,na
22861,,Tanzania,1.0,f,na
12274,100%,Lebanon,1.0,f,na
37234,100%,Gambia,1.0,f,na
37248,,Senegal,2.0,t,na
10446,100%,Gibraltar,1.0,f,na
6438,,Vanuatu,2.0,f,na
10766,,Lebanon,1.0,f,na
5084,100%,Congo,1.0,f,na
35680,,Bouvet Island (Bouvetoya),1.0,t,na
25386,,,1.0,f,na
34158,,Kenya,1.0,f,na
25764,100%,,1.0,t,na
23707,90%,,1.0,f,na
30201,,Jersey,1.0,t,na
5607,100%,Jersey,2.0,t,na
31828,100%,Isle of Man,2.0,t,na
20069,100%,Monaco,3.0,f,na
27692,,Micronesia,1.0,f,na
42091,,Zimbabwe,1.0,f,na
39915,100%,Vanuatu,1.0,f,na
41266,100%,Papua New Guinea,1.0,f,na
26528,,,1.0,f,na
41971,100%,Rwanda,1.0,t,na
41450,33%,,1.0,f,na
33002,,Cuba,1.0,f,na
20784,100%,,2.0,t,na
672,100%,,1.0,t,na
41659,100%,,1.0,t,na
49262,,Isle of Man,1.0,t,na
27241,,,1.0,t,na
19286,,Tonga,1.0,t,na
6603,100%,Gibraltar,1.0,f,na
3918,,,1.0,f,na
34987,,Russian Federation,2.0,t,na
17769,,Estonia,1.0,f,na
32340,,Anguilla,1.0,f,na
24340,,,1.0,t,na
40027,,Cape Verde,1.0,f,na
7956,100%,Malta,1.0,f,na
9709,,Tunisia,1.0,f,na
48351,,Malta,3.0,f,na
11404,,Sao Tome and Principe,1.0,f,na
36350,100%,Niger,1.0,t,na
8281,100%,,1.0,f,na
5184,,Mauritania,1.0,t,na
3860,100%,Uzbekistan,1.0,t,na
34304,33%,Micronesia,1.0,f,na
14473,100%,Anguilla,1.0,f,na
3934,100%,Rwanda,4.0,f,na
31531,,Isle of Man,1.0,f,na
47778,100%,Cocos (Keeling) Islands,1.0,f,na
35313,100%,,2.0,f,na
47164,100%,Ukraine,2.0,f,na
16831,,Ghana,1.0,f,na
46607,100%,Brazil,4.0,f,na
27960,69%,Suriname,6.0,f,na
18926,100%,,1.0,t,na
44194,100%,Indonesia,5.0,t,na
6293,,Sao Tome and Principe,1.0,f,na
43542,67%,Russian Federation,2.0,f,na
12928,100%,,2.0,t,na
45758,100%,Brazil,1.0,f,na
46456,0%,Monaco,1.0,f,na
27021,100%,Denmark,1.0,f,na
39713,100%,Denmark,4.0,f,na
22308,100%,Kiribati,1.0,f,na
25296,100%,Monaco,1.0,f,na
27717,,,1.0,t,na
40807,,,1.0,f,na
25905,100%,Denmark,1.0,f,na
7932,,,2.0,f,na
21038,100%,Zimbabwe,1.0,f,na
19205,,Chad,1.0,t,na
28306,,Ecuador,1.0,t,na
22732,,France,1.0,f,na
35228,100%,,1.0,f,na
49362,100%,Niue,1.0,f,na
42361,100%,Sao Tome and Principe,1.0,t,na
16211,,,1.0,f,na
45392,,Netherlands,1.0,t,na
2076,100%,New Zealand,2.0,f,na
25504,,Papua New Guinea,1.0,t,na
49091,100%,Guinea,1.0,t,na
2960,,Niue,1.0,t,na
32209,,Lebanon,1.0,f,na
6371,100%,,1.0,f,na
15820,100%,,3.0,f,na
43930,100%,Kenya,1.0,t,na
13866,,,1.0,f,na
16356,,,1.0,t,na
14413,100%,,1.0,f,na
45054,70%,Zimbabwe,1.0,t,na
22632,100%,Togo,1.0,f,na
48511,90%,Christmas Island,1.0,t,na
32493,,Russian Federation,1.0,f,na
30031,100%,Turks and Caicos Islands,2.0,t,na
5215,,Cocos (Keeling) Islands,1.0,f,na
27613,,Fiji,1.0,t,na
13089,100%,Russian Federation,1.0,t,na
34584,,Faroe Islands,2.0,f,na
42561,,,1.0,f,na
29209,,Vietnam,1.0,f,na
46857,100%,Marshall Islands,1.0,t,na
33015,,Marshall Islands,1.0,t,na
45982,100%,,1.0,f,na
25151,100%,Marshall Islands,1.0,t,na
24855,,Bosnia and Herzegovina,2.0,t,na
16539,,United Kingdom,1.0,f,na
23362,100%,Monaco,1.0,t,na
14250,,Marshall Islands,3.0,t,na
8574,100%,Niue,2.0,f,na
19749,100%,Denmark,6.0,t,na
40587,100%,Niue,2.0,t,na
11475,100%,Papua New Guinea,4.0,f,na
14195,100%,,2.0,f,na
36419,,Russian Federation,2.0,f,na
23959,,Tunisia,1.0,t,na
32158,,Faroe Islands,1.0,f,na
29369,100%,Tonga,2.0,f,na
40687,,Russian Federation,1.0,f,na
43205,,Bouvet Island (Bouvetoya),2.0,t,na
50016,,Guinea,1.0,f,na
21873,,,1.0,f,na
42804,100%,Chad,1.0,f,na
28731,100%,Faroe Islands,1.0,t,na
32214,0%,Indonesia,1.0,f,na
26418,50%,Niue,1.0,t,na
18732,,France,1.0,f,na
37375,,Gambia,1.0,f,na
41808,,Brazil,1.0,t,na
47535,,Lebanon,1.0,t,na
10130,100%,Maldives,1.0,f,na
8232,,Tunisia,1.0,t,na
4848,,Croatia,1.0,f,na
41381,100%,Niue,1.0,f,na
6006,,Monaco,2.0,t,na
41110,,Kenya,1.0,t,na
32611,100%,Ecuador,1.0,f,na
9477,,Monaco,1.0,t,na
36215,100%,Rwanda,1.0,f,na
24930,50%,,1.0,f,na
23612,100%,Tonga,1.0,f,na
25507,100%,Malta,3.0,f,na
37936,,,1.0,f,na
44983,50%,Lebanon,1.0,t,na
49739,100%,,1.0,f,na
45399,,United Kingdom,1.0,f,na
6392,,Nicaragua,1.0,t,na
32834,100%,Faroe Islands,2.0,f,na
27755,100%,France,1.0,f,na
40706,100%,,2.0,f,na
1530,,Niue,1.0,f,na
11994,,,1.0,t,na
4524,100%,Vietnam,1.0,f,na
11169,,Tonga,3.0,t,na
8671,0%,Costa Rica,1.0,f,na
16164,,,2.0,t,na
41724,,Bouvet Island (Bouvetoya),2.0,f,na
17345,,Maldives,1.0,t,na
13831,100%,Russian Federation,1.0,t,na
6261,,,1.0,f,na
30658,100%,United Kingdom,2.0,f,na
38550,,Chad,1.0,f,na
22001,,,1.0,t,na
35081,,Canada,1.0,f,na
40092,,Rwanda,1.0,f,na
31913,100%,China,1.0,t,na
30318,,,1.0,t,na
20142,,Russian Federation,1.0,f,na
7255,100%,Bouvet Island (Bouvetoya),8.0,t,na
38808,100%,Cape Verde,1.0,f,na
10363,,Rwanda,1.0,t,na
17180,0%,,1.0,f,na
44031,,Guernsey,1.0,t,na
13660,,Reunion,1.0,f,na
36814,,Peru,2.0,f,na
32567,,France,1.0,f,na
26688,67%,Jersey,1.0,t,na
22887,100%,,2.0,f,na
38769,100%,Russian Federation,1.0,t,na
48130,,,1.0,f,na
36593,100%,,1.0,f,na
1899,,,1.0,t,na
44057,,Jersey,1.0,t,na
24626,100%,Cocos (Keeling) Islands,3.0,f,na
38001,,,1.0,f,na
22248,,Malta,1.0,t,na
21352,,,1.0,f,na
15657,,Zimbabwe,1.0,f,na
19991,,China,1.0,f,na
42133,,Tunisia,1.0,t,na
37231,100%,Russian Federation,1.0,f,na
9185,89%,Saint Helena,1.0,f,na
46535,50%,,1.0,f,na
46258,100%,Philippines,1.0,t,na
22600,83%,Malta,2.0,f,na
4208,,Guernsey,1.0,t,na
47066,100%,Denmark,1.0,t,na
43527,,France,1.0,f,na
30634,,Uzbekistan,1.0,t,na
49269,,,1.0,t,na
22741,,United Kingdom,1.0,f,na
13884,,,2.0,f,na
11160,100%,Gibraltar,1.0,f,na
20041,100%,Uzbekistan,2.0,t,na
48683,100%,Uzbekistan,2.0,t,na
10226,,Tonga,1.0,f,na
18566,90%,Nicaragua,2.0,t,na
39703,,,1.0,f,na
19395,,Isle of Man,1.0,f,na
26174,,,1.0,f,na
6613,100%,,1.0,f,na
11251,100%,Libyan Arab Jamahiriya,2.0,f,na
48769,100%,Indonesia,4.0,t,na
18016,100%,Somalia,1.0,t,na
2013,,Faroe Islands,1.0,t,na
33744,,,1.0,f,na
13877,,Fiji,1.0,t,na
7631,50%,Croatia,1.0,f,na
5910,,Croatia,1.0,f,na
17975,80%,,1.0,f,na
17910,,Reunion,1.0,t,na
16149,,,1.0,t,na
25447,,Rwanda,1.0,f,na
18405,,Nauru,1.0,t,na
22916,,Isle of Man,1.0,f,na
48500,100%,Canada,1.0,t,na
45170,100%,Lebanon,1.0,t,na
29985,,Bouvet Island (Bouvetoya),1.0,f,na
48839,,Australia,1.0,t,na
4424,,Malawi,1.0,t,na
2263,100%,Guinea,1.0,f,na
7222,100%,,2.0,f,na
19904,100%,Kiribati,1.0,t,na
25660,,Monaco,1.0,f,na
5194,,Sao Tome and Principe,2.0,f,na
7981,100%,Sao Tome and Principe,4.0,t,na
4641,100%,,1.0,f,na
20354,100%,Kiribati,1.0,f,na
13762,77%,Senegal,1.0,t,na
41696,,,1.0,f,na
36116,,Lebanon,2.0,f,na
12129,,,1.0,f,na
43481,100%,Russian Federation,4.0,t,na
38273,,Malta,1.0,t,na
33664,100%,French Guiana,1.0,f,na
27426,0%,,1.0,f,na
29571,,,2.0,f,na
9452,,,1.0,f,na
12859,0%,,1.0,f,na
4764,,,1.0,f,na
7581,100%,Niue,1.0,f,na
34219,20%,Zimbabwe,3.0,f,na
27351,,Gambia,1.0,t,na
27725,100%,Lithuania,1.0,f,na
24278,,Sao Tome and Principe,1.0,f,na
19351,100%,Guinea,2.0,f,na
43946,,,1.0,f,na
26137,,Estonia,2.0,f,na
41843,,Lebanon,1.0,f,na
1082,,Denmark,1.0,f,na
47342,,Nicaragua,1.0,f,na
26537,100%,Turks and Caicos Islands,2.0,f,na
2178,100%,Jersey,2.0,t,na
16772,,Niue,2.0,t,na
21222,,Isle of Man,1.0,f,na
21838,100%,Guinea,1.0,t,na
43537,50%,Costa Rica,1.0,t,na
24988,,,1.0,t,na
5942,,Russian Federation,1.0,t,na
14200,,Maldives,1.0,t,na
33335,100%,Gibraltar,3.0,t,na
20143,,Senegal,1.0,t,na
38047,90%,,2.0,f,na
16452,80%,Afghanistan,1.0,t,na
48200,57%,French Guiana,1.0,t,na
13766,,France,1.0,f,na
39421,,,1.0,f,na
26914,50%,Anguilla,1.0,f,na
30960,,Turkmenistan,1.0,f,na
37788,,,1.0,f,na
16816,,Faroe Islands,1.0,t,na
26373,100%,Lithuania,1.0,f,na
36973,100%,,1.0,t,na
11811,,Denmark,4.0,f,na
34730,100%,,2.0,f,na
28991,,Estonia,1.0,f,na
16898,,Kiribati,1.0,f,na
26690,,,1.0,f,na
30751,,,1.0,f,na
1998,,Nicaragua,1.0,t,na
48869,100%,Slovakia (Slovak Republic),22.0,f,na
17076,,Bahrain,1.0,t,na
9104,100%,,1.0,f,na
20373,,Chile,1.0,f,na
6980,,Costa Rica,1.0,t,na
3000,100%,,1.0,f,na
8494,,,2.0,f,na
21713,,Svalbard & Jan Mayen Islands,1.0,f,na
24863,,,1.0,f,na
34108,,French Guiana,1.0,t,na
19267,90%,,2.0,t,na
13167,100%,Micronesia,1.0,f,na
43301,100%,Tunisia,1.0,f,na
31125,,Denmark,1.0,f,na
42047,,,1.0,f,na
3475,,Marshall Islands,1.0,f,na
10827,,,1.0,f,na
29035,,Nicaragua,2.0,f,na
9175,,Lebanon,1.0,t,na
45321,100%,Brazil,2.0,f,na
21051,0%,Denmark,1.0,t,na
17656,100%,Monaco,1.0,f,na
43642,90%,Denmark,6.0,f,na
31546,,,1.0,f,na
14382,89%,Switzerland,1.0,f,na
47539,100%,Tunisia,1.0,f,na
8811,,Montserrat,3.0,t,na
41754,100%,Zimbabwe,1.0,t,na
25244,,Sao Tome and Principe,1.0,t,na
48381,90%,Netherlands,1.0,f,na
10089,,Libyan Arab Jamahiriya,1.0,t,na
44293,,,1.0,f,na
4959,,Brazil,1.0,f,na
25428,,Cook Islands,2.0,f,na
2710,40%,,1.0,f,na
13510,100%,Fiji,3.0,t,na
47497,100%,Micronesia,1.0,f,na
19838,,Chad,1.0,f,na
4272,,Greenland,1.0,f,na
36448,,,1.0,f,na
28050,100%,Malta,1.0,f,na
23879,,Isle of Man,1.0,f,na
11927,,Guinea,1.0,f,na
15086,75%,Kenya,2.0,f,na
22961,100%,Niger,1.0,f,na
26277,,Kiribati,1.0,f,na
28311,100%,,1.0,t,na
34714,100%,,2.0,t,na
35999,100%,Mauritania,3.0,t,na
33314,,Croatia,1.0,f,na
24568,100%,Brazil,1.0,f,na
41218,100%,,1.0,t,na
20534,,Brunei Darussalam,1.0,f,na
12999,100%,Micronesia,1.0,f,na
43785,,Russian Federation,1.0,t,na
15011,,Lebanon,1.0,t,na
47187,100%,Gambia,1.0,t,na
24040,,Rwanda,1.0,f,na
24816,,,1.0,t,na
43953,,,2.0,f,na
33740,100%,,1.0,f,na
34975,,Netherlands,1.0,f,na
11294,,Gambia,1.0,t,na
48841,,,1.0,f,na
38236,,Finland,2.0,f,na
7710,100%,French Guiana,1.0,t,na
11506,,,1.0,f,na
40799,100%,Togo,2.0,f,na
16923,,,1.0,f,na
44933,,Niue,1.0,f,na
12994,80%,Croatia,1.0,f,na
20165,94%,Ukraine,30.0,f,na
5601,,,1.0,t,na
21467,,Denmark,1.0,f,na
3811,,Micronesia,1.0,t,na
7493,100%,Monaco,1.0,t,na
48843,100%,,1.0,f,na
44787,,,1.0,f,na
36694,,,1.0,t,na
27377,,Marshall Islands,1.0,f,na
34425,100%,Isle of Man,1.0,f,na
39765,100%,United Kingdom,2.0,t,na
16715,,,1.0,t,na
9307,100%,Puerto Rico,1.0,f,na
6174,100%,Chad,1.0,t,na
27586,,Tonga,1.0,t,na
12658,,,1.0,f,na
39535,100%,,1.0,f,na
1502,100%,Uzbekistan,1.0,f,na
27234,,Niue,1.0,f,na
47186,100%,Faroe Islands,2.0,f,na
20074,,,1.0,f,na
15943,100%,Puerto Rico,2.0,f,na
15832,0%,Denmark,1.0,f,na
1095,,,1.0,f,na
1308,,Sao Tome and Principe,1.0,t,na
23552,,Turks and Caicos Islands,1.0,f,na
48785,100%,,2.0,t,na
682,,Togo,1.0,f,na
42377,100%,Marshall Islands,2.0,f,na
7914,,Chile,1.0,f,na
40683,100%,United Kingdom,2.0,t,na
15536,100%,,1.0,f,na
22266,,Monaco,1.0,t,na
17210,100%,Maldives,2.0,f,na
44462,100%,Russian Federation,1.0,f,na
17533,0%,Mauritania,1.0,f,na
26920,,,1.0,t,na
3173,,Wallis and Futuna,1.0,t,na
38341,,,2.0,t,na
10370,100%,Russian Federation,2.0,f,na
3483,100%,Micronesia,4.0,t,na
41791,100%,Tunisia,1.0,t,na
48332,100%,,1.0,f,na
39195,90%,Brazil,2.0,t,na
30930,,,1.0,f,na
46388,,Kenya,1.0,f,na
37225,,,1.0,f,na
26815,,,1.0,t,na
14334,90%,Tunisia,1.0,t,na
41105,100%,,1.0,f,na
15882,,Maldives,1.0,t,na
20642,100%,,1.0,f,na
1245,,Kiribati,1.0,t,na
23092,,Isle of Man,1.0,t,na
35705,,,1.0,f,na
14072,70%,Micronesia,1.0,f,na
40750,90%,Brazil,1.0,f,na
4621,,,1.0,t,na
36706,100%,Mexico,1.0,f,na
39676,86%,Guinea,2.0,f,na
45515,,,1.0,f,na
5834,100%,Marshall Islands,2.0,f,na
32,,Guinea,1.0,f,na
16549,100%,Costa Rica,1.0,f,na
38697,,France,1.0,f,na
41901,,,1.0,f,na
6301,,Malta,1.0,t,na
46942,,Holy See (Vatican City State),1.0,t,na
40366,97%,Micronesia,14.0,t,na
40741,,Saint Helena,1.0,t,na
19120,100%,Peru,1.0,t,na
25264,,Kenya,1.0,t,na
46685,100%,Tonga,1.0,t,na
8129,100%,Rwanda,5.0,f,na
44761,90%,Niger,1.0,f,na
20683,,Faroe Islands,1.0,t,na
40603,,,1.0,t,na
33769,100%,,1.0,t,na
31865,,,1.0,f,na
49373,,Russian Federation,2.0,t,na
17413,100%,Isle of Man,2.0,t,na
21642,100%,Denmark,1.0,f,na
34675,100%,Svalbard & Jan Mayen Islands,1.0,t,na
350,,Niue,1.0,f,na
49751,100%,,2.0,f,na
11913,100%,Gambia,5.0,f,na
21420,,Lithuania,1.0,f,na
33150,100%,Malta,1.0,f,na
13612,50%,,1.0,f,na
6857,,,1.0,f,na
14880,,Nicaragua,1.0,f,na
48708,100%,,1.0,t,na
19761,,Reunion,1.0,f,na
39157,67%,,1.0,t,na
21782,,Bouvet Island (Bouvetoya),1.0,t,na
26712,,,1.0,t,na
12516,,,1.0,t,na
39696,100%,,1.0,f,na
25488,100%,Gambia,1.0,t,na
17754,100%,Mauritania,1.0,f,na
8379,,,1.0,t,na
11827,90%,Venezuela,2.0,t,na
4396,100%,,1.0,f,na
6465,,Costa Rica,1.0,f,na
18977,,Nauru,1.0,t,na
14449,,,1.0,f,na
29240,67%,Kenya,1.0,f,na
16176,100%,Christmas Island,1.0,f,na
2573,,,1.0,f,na
4383,,Micronesia,1.0,f,na
1665,,Denmark,1.0,f,na
39724,86%,Sao Tome and Principe,2.0,f,na
22487,100%,Kenya,1.0,f,na
5846,,,1.0,f,na
12035,100%,Uzbekistan,1.0,t,na
21627,,Niue,1.0,f,na
12474,,,1.0,f,na
37933,,Sao Tome and Principe,1.0,f,na
7475,,Lebanon,1.0,f,na
22749,,,1.0,f,na
15090,,,1.0,t,na
3845,,Bosnia and Herzegovina,1.0,f,na
20958,100%,,1.0,f,na
43925,,,1.0,t,na
15101,56%,,1.0,f,na
11038,,Lebanon,2.0,t,na
25896,,,1.0,f,na
49414,100%,Tanzania,1.0,f,na
21308,,Bosnia and Herzegovina,1.0,f,na
15340,100%,Slovakia (Slovak Republic),1.0,f,na
15888,30%,,2.0,t,na
50048,,Papua New Guinea,1.0,f,na
